NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190003957338,2019,1500800,Ananindeua,15,PA,37,F,0,3,1,1507102.0,São Caetano de Odivelas,15.0,PA,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500800,Ananindeua,15,PA,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,E,F,A,3,C,A,B,B,A,B,B,A,B,A,A,A,A,B,A,B,C,A,A,B
190004105570,2019,5300108,Brasília,53,DF,18,M,1,1,1,5300108.0,Brasília,53.0,DF,2,0,2,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300108,Brasília,53,DF,1,1,1,1,505.0,510.0,513.0,518.0,528.5,535.4,555.4,584.9,DABAAEECBCAADEEDEEBDDEDDECCBEBDCAAEADEDDCCCDE,AABCCBDBCDDBABDECBAEACEDAEBBECCACABDAABDABDCB,ADBCE99999BABCBCCDCECCDADDAACCBCCBDCAEDEBDBEEDDCDC,DEBCABADABEACBDEBEBBCCEABDDBACECDABDCCCBDCDDC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,100.0,100.0,120.0,560.0,F,E,E,D,3,K,A,C,D,B,C,C,C,B,B,B,B,B,B,B,B,E,A,D,B
190002102217,2019,3550308,São Paulo,35,SP,20,F,1,4,1,3550308.0,São Paulo,35.0,SP,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,E,B,B,6,C,A,B,D,A,A,B,B,B,A,A,A,A,B,A,A,C,A,A,A
190003614364,2019,1702109,Araguaína,17,TO,17,M,1,1,1,1702109.0,Araguaína,17.0,TO,2,0,2,1.0,0,17039673.0,1702109.0,Araguaína,17.0,TO,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702109,Araguaína,17,TO,1,1,1,1,506.0,510.0,513.0,517.0,469.5,367.0,504.6,484.1,DECEADDDECDBDDBBDCBCBCBDDDAABCBDACDABCABBCDAB,CBBAECACDCEADBCBECBBCDDBBAACEEEBDCDBDAEBCBADA,ABBBA99999BACEEABAAEEBDCBAABCABBDCADCDAEACEDECAEAC,ECCCABBDBBABEBDBADDDBDABCDBCCBBDBDCDDDBBBDCEB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,140.0,120.0,620.0,E,E,B,B,4,C,A,B,D,B,B,B,A,B,A,B,A,A,B,A,A,D,A,C,B
190004133744,2019,2312908,Sobral,23,CE,22,F,1,3,1,2312908.0,Sobral,23.0,CE,1,5,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312908,Sobral,23,CE,1,1,1,1,505.0,508.0,512.0,518.0,554.5,550.6,573.0,671.0,EABBDECBCDDCCACBBEABCBCDBAABAACEBCD.EADEDBDCE,ABAEACBEDEAEDCDBDBBAEDABAADBAAEABCCBCABABECAE,99999BDACACEABDCBCCECADCDEAEECDBEBDAADADECBDCACEBD,DDCBADDBDBBECCEEABBCBBEDEBBBACEDBDCDDEBEBACCB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,160.0,160.0,100.0,660.0,E,C,D,B,6,J,A,C,D,B,A,B,A,A,A,A,A,A,B,A,A,E,B,C,B
190003634707,2019,3526704,Leme,35,SP,18,F,1,1,1,3503307.0,Araras,35.0,SP,2,0,2,1.0,0,35901246.0,3526704.0,Leme,35.0,SP,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3526704,Leme,35,SP,1,1,1,1,506.0,510.0,513.0,517.0,400.4,403.6,521.7,373.2,CBCBECCEDCBDBEDDDDBDDEDECEADDBEBADECAADBEDEEB,CACABCDEBDEDDCACBBDBEAEBEAEBCECABBEDDBBBEAAEB,99999ACDEAABECBEEBEECBDADBCAACDDCEACCBCCAEECCEBAEC,CECCCCECBBBAECECBBBDBAEBAAAAAEBBCECAADEEACADE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,100.0,120.0,60.0,520.0,D,E,B,B,5,G,A,B,D,B,A,B,B,B,A,B,A,A,B,A,A,C,A,A,B
190004910959,2019,4215075,Riqueza,42,SC,18,F,1,1,1,4215075.0,Riqueza,42.0,SC,2,0,2,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4212106,Palmitos,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,B,A,A,3,E,A,B,C,B,C,B,B,B,B,A,A,B,B,B,B,C,A,A,B
190003817268,2019,3151206,Pirapora,31,MG,18,M,1,3,1,3151206.0,Pirapora,31.0,MG,2,0,3,1.0,0,31096393.0,3151206.0,Pirapora,31.0,MG,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503.0,507.0,511.0,515.0,567.1,545.1,533.6,452.5,DDECBCDECDCABDEABCECBDEDEAAEDBABEDDCBDCDCBCDB,CDBDABAEBBACEACEEDCCCDCABDBEDADBADDABBAEEABCB,99999BBAEBBCBAEDDCBEDEEEAADECDCCBCCADDAABDCEAEADEC,AEDDCEABABBCAEBBEDCDDABCBCEBDABCEDADEBCEBDCCB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,80.0,120.0,100.0,60.0,120.0,480.0,F,D,F,B,5,F,A,C,C,A,A,B,A,B,A,A,A,A,B,A,A,D,A,B,B
190004473832,2019,5108402,Várzea Grande,51,MT,17,F,1,3,1,5108402.0,Várzea Grande,51.0,MT,2,0,3,1.0,0,51042371.0,5108402.0,Várzea Grande,51.0,MT,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5108402,Várzea Grande,51,MT,1,1,1,1,503.0,509.0,514.0,515.0,547.0,525.0,552.6,505.6,CAECECBDCDCCCDBCDBCDCCCEADDDCBBAEDBABCDEDBACB,ECADAEDDABAECDEAABAADEEADCEAECBABABBEEDBDEECA,EBBAB99999BBADDDBDEBAAADEEDCDEEBEDAEEDCABEAECCEEDC,ECACDACCAECCBDECCAACCDCEABCECECBEBAABCDCBBCDB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,160.0,120.0,140.0,140.0,160.0,720.0,F,E,E,E,4,N,B,C,D,C,A,B,B,B,B,B,A,B,E,A,B,E,A,C,B
190005797271,2019,5002704,Campo Grande,50,MS,16,M,1,1,1,5107909.0,Sinop,51.0,MT,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5002704,Campo Grande,50,MS,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,F,G,F,D,2,H,A,B,C,B,A,B,A,B,A,B,A,B,B,A,A,C,A,C,B
190003377164,2019,4316907,Santa Maria,43,RS,20,F,1,1,1,4316907.0,Santa Maria,43.0,RS,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4316907,Santa Maria,43,RS,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,B,B,2,E,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
190004000497,2019,2704302,Maceió,27,AL,22,M,1,1,1,2704302.0,Maceió,27.0,AL,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704302,Maceió,27,AL,0,1,1,0,,508.0,512.0,,,385.7,380.1,,,ABBDDCDBBEDDBAABABABCDCCAAEEDCBAABEDDAADBBDCA,DBDDD99999ACEABBACAEAADDCCCECBAECCECAECBBCAEDDBAAE,,0,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1.0,120.0,120.0,120.0,160.0,100.0,620.0,D,E,C,C,4,E,A,C,C,B,C,B,A,A,A,B,A,A,C,A,A,C,A,B,B
190003275281,2019,2304400,Fortaleza,23,CE,22,F,1,1,1,2300754.0,Amontada,23.0,CE,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,508.0,512.0,518.0,455.9,465.3,495.4,522.2,EBCEBEDBAACCCEAEAECABEBBECCAECEACCEDEABCCDBCE,ABAEECBACCCBACEBBBDCBDCCBEEBBDCDECBECBCDEDAAE,99999BEEABBBDAECECDBCEEBABAABDADCBAADDCBECCDCDCABD,DCDBBDAAACEDACBACEEACBAEBACEEEEBAEEABCCCDEDEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,120.0,120.0,120.0,80.0,540.0,B,B,A,A,4,B,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,D,A,A,A
190003601846,2019,2201200,Barras,22,PI,17,F,1,4,1,2201200.0,Barras,22.0,PI,2,0,2,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201200,Barras,22,PI,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,C,B,A,5,B,A,B,D,A,B,B,B,A,A,A,A,A,D,A,A,D,A,A,B
190003697179,2019,3518701,Guarujá,35,SP,43,M,1,1,1,3518701.0,Guarujá,35.0,SP,1,12,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518701,Guarujá,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,C,C,B,3,E,A,B,C,A,A,B,A,B,A,A,A,A,B,A,B,B,B,B,B
190004719994,2019,3513801,Diadema,35,SP,22,F,1,1,1,2911907.0,Iaçu,29.0,BA,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3513801,Diadema,35,SP,1,1,1,1,503.0,510.0,513.0,515.0,421.8,495.7,513.7,427.9,DECBEDCDDCABBDDCBECACBEDADBDCEABBDACDDBCCBBAD,AEACABDABBADDBAADCABDEDAADBEEACCEAEC.........,99999DEBBABBCBEDEADECAEABDAADCEDDEBDCCDEB*BEBAAECE,DCBDADCCAEBBBCAADABEABBAAECECCEDCEEABEDCBEDAE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,100.0,100.0,0.0,440.0,C,C,B,B,5,C,A,B,C,A,A,B,B,B,A,B,A,A,B,B,B,D,B,B,B
190002746654,2019,5217609,Planaltina,52,GO,45,M,3,3,1,2505600.0,Diamante,25.0,PB,1,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300108,Brasília,53,DF,1,1,1,1,506.0,508.0,512.0,517.0,465.9,547.5,523.0,561.6,DADDAEECDDBCECBDBDDCABCEDEBADEDBAAADCCBBDCCDC,ABCBADBDAECBBCCBABAEADBBAEDDEAEEEDEAABAAEECAB,99999ABCEAACDAADCEECAEDCCAADEDCAEBDCADCEECADCAAEBD,BABBECDCACADCCABBEDCCDBEDDACDABBDEECACEADEAEA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,120.0,160.0,640.0,B,B,D,B,3,D,A,B,C,B,B,B,A,A,A,A,A,A,B,A,A,C,A,B,B
190005939564,2019,5002704,Campo Grande,50,MS,21,F,1,3,1,5002704.0,Campo Grande,50.0,MS,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5002704,Campo Grande,50,MS,1,1,1,1,503.0,507.0,511.0,515.0,479.3,519.9,541.1,451.0,ADEDBCDDEABCDDCCBEADCCBDDBCAECABCBDBECBECABDE,DDACAAECCBEBBEAEEACAEBCCBDBCCAEDDAAEDCBEDABCB,99999CCDADBABDBEDECDDAEECBCEECDCBCCBEBDADDDBEEEACB,CEBEADCBBCCDBDEBCDACBDEDBBCEAEDDCECACDEABBACD,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,80.0,120.0,60.0,500.0,B,B,C,B,7,E,A,B,D,B,A,B,A,B,A,A,A,A,B,A,A,D,A,A,B
190006049430,2019,5218805,Rio Verde,52,GO,18,M,1,3,1,5218805.0,Rio Verde,52.0,GO,2,0,2,1.0,0,52088499.0,5218805.0,Rio Verde,52.0,GO,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5218805,Rio Verde,52,GO,1,1,1,1,504.0,508.0,512.0,516.0,540.2,501.2,572.8,644.6,DBCDAEAEECBDEDDBBECEABBADEABBEBBEDBDDCBAABDAC,DAACADBECAEEDDCBEADABDCCBECDEABCDEEBCACBAADBB,99999BDAADCBDEDECBBCCDACAEDBABADEBAABDEEECADADABAC,CBCECDAADEBBAEACADAACEBBAECDBCBDAEDCAEBBCDDBD,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,120.0,140.0,620.0,F,F,D,D,4,Q,A,C,D,C,A,B,B,B,A,B,A,A,B,A,B,D,A,A,B
190005473451,2019,1302603,Manaus,13,AM,18,F,1,3,1,1302603.0,Manaus,13.0,AM,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302603,Manaus,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,F,G,D,E,4,J,D,E,E,B,A,C,B,B,B,B,A,B,E,B,B,C,A,B,B
190004718637,2019,4210100,Mafra,42,SC,17,F,1,1,1,4210100.0,Mafra,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4210100,Mafra,42,SC,1,1,1,1,504.0,510.0,513.0,516.0,433.4,504.2,510.8,536.5,AACCEDBDEDCEDCDCDECDDBAEDBCDBDBBBBABCDDDBDBDE,EDCCCEDBCBBEBADACBADCEDABABEDDEAEADEBACEDBBDE,DEBAA99999CBDCACCADEBBDEBDACBEADEDDBCECEBEBCAAEBED,BEAACCDADBCCADCBAAEBDDAEDBCBDADBEEED*BCCADBAC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,140.0,120.0,140.0,640.0,E,E,C,B,4,F,A,B,D,B,A,C,B,B,B,A,A,A,C,B,B,E,A,C,B
190004769586,2019,3550308,São Paulo,35,SP,18,M,1,3,1,3550308.0,São Paulo,35.0,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3547809,Santo André,35,SP,1,1,1,1,506.0,507.0,511.0,517.0,416.9,539.7,564.8,502.4,ADCCCBADCEDCBCABEBDCEBACADEBCEEBCBEDDACEDECBD,BAACEBAEBADCECBEEDCECABCBDDAECBAEABCCEAAECBCB,BDABE99999ECBDADDCAECCEEBCACEBECECBDEADAADDBCDECAE,ADCBECDCACADEBBCAECBBDEACEBEADBECDDAABDDABCBE,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,180.0,140.0,160.0,160.0,180.0,820.0,D,D,F,F,5,D,A,B,B,A,A,B,B,B,A,B,A,B,C,A,A,E,B,B,B
190002326834,2019,4104808,Cascavel,41,PR,18,F,1,1,1,4104808.0,Cascavel,41.0,PR,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104808,Cascavel,41,PR,1,1,1,1,503.0,510.0,513.0,515.0,433.1,598.0,581.7,482.1,CADDCDEDDDACBBBCDDCECEDBDBDEBBDAECCAACBDCCADB,EEDCDEDBADBAABAACDABDEBABCBECECCCBCBDADBABBCE,DDBBC99999ABCCBCEAAECADCADACECAEAEDCDEDEBABECDBACC,CABECDCEACCCBDCACDACCDBECDCEABCDECDBABECBBDAC,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,160.0,140.0,120.0,140.0,680.0,E,E,C,B,4,I,A,B,C,C,A,B,A,B,A,B,A,A,B,A,A,E,A,B,B
190003427311,2019,2805604,Porto da Folha,28,SE,19,F,1,3,1,2805604.0,Porto da Folha,28.0,SE,2,0,2,1.0,0,28026705.0,2805604.0,Porto da Folha,28.0,SE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2805604,Porto da Folha,28,SE,1,1,1,1,505.0,509.0,514.0,518.0,414.2,394.4,367.9,547.8,CBDAEBBCDDBDCDDDECAEAEEDACBDBEEEBDCACBEBCDBEE,EECBDBCDACEACECABDCCEDDBCBEDDECABDCADEAACBDEA,99999ACAEBEDDEBECADCDEABDBECABBBEACABDDCCECADECDAC,DEDBABAADDECBEDADCCAEBECAECDCDDBEBEEAEBAAEADC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,B,B,A,A,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
